# ARGO Ocean Data Export
# Generated: 2025-10-08T23:18:25.159471
# Total Records: 50
# Columns: latitude, longitude, temperature, salinity, pressure, platform_number, date
#
latitude,longitude,temperature,salinity,pressure,platform_number,date
-32.660395897510114,57.33920578462101,29.940155335911896,33.75228630809733,823.5995265570135,ARGO_000021,2023-01-22 00:00:00
-16.839639436946793,77.75428702794332,15.314483602368478,34.02215381584226,491.7334708933703,ARGO_000022,2023-01-23 00:00:00
-5.895448693567232,111.22119744854427,22.869559667117237,33.89466343093832,258.5365764770617,ARGO_000023,2023-01-24 00:00:00
2.3425224125309896,73.87538081896462,19.555001716742645,35.455126841344594,1508.827576987142,ARGO_000024,2023-01-25 00:00:00
24.905867435134383,81.6162435346008,27.265824777289595,36.85980688965516,1755.0416592179138,ARGO_000025,2023-01-26 00:00:00
-8.167480797898296,44.64173270170385,23.437022174206078,34.85536264278555,338.99102830325336,ARGO_000026,2023-01-27 00:00:00
10.753825468571229,51.18475031504082,15.916970304251633,35.68541711017386,1060.3394276291633,ARGO_000027,2023-01-28 00:00:00
4.014887769221808,81.52815608528964,29.733750012620526,34.08310549261775,1935.8692383156265,ARGO_000028,2023-01-29 00:00:00
-27.812002594559104,88.77634491783493,16.969382215969073,33.4699528702934,1382.421106978608,ARGO_000029,2023-01-30 00:00:00
-4.349600221424424,117.741910398527,18.00491283908289,36.9132040028161,1954.4179141673565,ARGO_000030,2023-01-31 00:00:00
22.10863382139226,81.7951067415842,25.82907819878909,36.955060685929396,353.1349406530595,ARGO_000031,2023-02-01 00:00:00
-0.5351113907717746,108.81116112929288,19.471061314305715,33.7286693324388,459.03042999023234,ARGO_000032,2023-02-02 00:00:00
-8.831952394153014,102.41903320068693,18.15844446213849,36.26548676626399,219.41825659311087,ARGO_000033,2023-02-03 00:00:00
16.37503404230722,94.26416058122213,20.760506119836748,36.856166910517494,354.8977577933636,ARGO_000034,2023-02-04 00:00:00
-3.8163384590371834,63.654486564391476,27.80770120704439,35.14770819361224,1157.5297481050375,ARGO_000035,2023-02-05 00:00:00
-17.33955680011691,110.75117030635353,16.316433982918994,33.36532995427456,331.1110322668318,ARGO_000036,2023-02-06 00:00:00
-17.658711748357838,52.56083979391464,19.871711339364072,34.51349901830368,1830.723845384121,ARGO_000037,2023-02-07 00:00:00
-26.286647704047926,90.62943985883715,24.28007960729184,36.284786876708075,624.2762624365561,ARGO_000038,2023-02-08 00:00:00
9.494782141423848,57.13529988787059,21.194643983310804,33.88379584174458,1176.8354099899605,ARGO_000039,2023-02-09 00:00:00
-25.26240797669214,58.90184630447883,17.223388381042724,33.65871056029263,113.9688003993493,ARGO_000040,2023-02-10 00:00:00
10.367214148437185,103.7321031563524,28.923045642089587,36.28561624478055,1870.7106283629798,ARGO_000041,2023-02-11 00:00:00
20.703424335301143,79.12546105473666,20.165436586500434,36.96654674205326,972.2333930008782,ARGO_000042,2023-02-12 00:00:00
-14.391180743092356,88.45174317304972,16.08844997451224,35.36492626435087,1188.888645473521,ARGO_000043,2023-02-13 00:00:00
7.6563774974168695,49.82333386708617,23.339826694664495,33.928631904397,543.9189791685272,ARGO_000044,2023-02-14 00:00:00
-0.6070444123880634,49.22889960847946,26.623454063693224,34.445638054227224,1591.1333191657059,ARGO_000045,2023-02-15 00:00:00
14.133899551292203,109.41946969000396,16.935639660002053,34.30819668354991,718.9360935017484,ARGO_000046,2023-02-16 00:00:00
-10.231299360393347,68.64049372958661,15.309561274088379,36.82472812080751,1125.3059220360901,ARGO_000047,2023-02-17 00:00:00
6.140457836609954,70.2276049827359,21.010448905498507,36.673538795693815,1061.8511154068426,ARGO_000048,2023-02-18 00:00:00
-33.145400191485756,86.9677327284775,27.071761803219538,36.69093154101203,889.7010610649289,ARGO_000049,2023-02-19 00:00:00
